"蓄","SÚC","たくわえる","チク","","1335200","蓄積:Sự tích luỹ, sự lưu trữ<br>貯蓄:Sự tiết kiệm (tiền)","N1","21",",newkanjimaster,lesson27,",""
"盤","BÀN","","バン","","1566200","基盤:Nền móng, cơ sở<br>地盤:(the) ground","N1","22",",newkanjimaster,lesson27,",""
"賦","PHÚ","","","","15109200","月賦:Lãi suất hàng tháng, tiền trả góp theo tháng","N1","23",",newkanjimaster,lesson27,",""
"幣","TỆ","","フ","","1517200","紙幣:Tiền giấy<br>貨幣:Đồng tiền","N1","24",",newkanjimaster,lesson27,",""
"裕","DỤ","","ユウ","","12199200","余裕:Phần dư ra, thừa ra","N1","25",",newkanjimaster,lesson27,",""
"融","DUNG","","ユウ","","1655200","融資:Sự tài trợ, sự bỏ vốn cho, khoản cho vay<br>融通:Sự cho vay (tiền), sự cung cấp, sự tài trợ<br>金融:Tài chính, vốn, lưu thông tiền tệ, tín dụng","N1","26",",newkanjimaster,lesson27,",""
"預","DỰ","あずける","ヨ","","13173200","預金:Tiền dự trữ, khoản tiền gửi trong ngân hàng","N1","27",",newkanjimaster,lesson27,",""
"履","LÍ","はく","リ","","1516200","履歴:Lý lịch","N1","28",",newkanjimaster,lesson27,",""
"浪","LÃNG","","ロウ","","10152200","浪費:Sự lãng phí","N1","29",",newkanjimaster,lesson27,",""
"雨","VŨ","あめ","ウ","","AME200","雨天:Trời mưa","N1","1",",newkanjimaster,lesson28,",""
"梅","MAI","うめ","バイ","","10136200","梅雨:Mùa mưa","N1","2",",newkanjimaster,lesson28,",""
"夏","HẠ","なつ","カ","","1035200","夏季:Mùa hè, hè","N1","3",",newkanjimaster,lesson28,",""
"芽","NHA","め","ガン","","0893200","発芽:Sự nảy mầm","N1","4",",newkanjimaster,lesson28,",""
"寒","HÀN","ふゆ","カン","","1235200","寒冷:Sự rét mướt, sự lạnh, luông không khí lạnh","N1","5",",newkanjimaster,lesson28,",""
"岩","NHAM","いわ","セキ","","0875200","岩石:Đá nham thạch","N1","6",",newkanjimaster,lesson28,",""
"鏡","KÍNH","かがみ","キョウ","","1915200","望遠鏡:Kính viễn vọng","N1","7",",newkanjimaster,lesson28,",""
"顕","HIỂN","","ケン","","1838200","顕微鏡:Kính hiển vi","N1","8",",newkanjimaster,lesson28,",""
"昆","CÔN","","コン","","08143200","昆虫:Côn trùng","N1","9",",newkanjimaster,lesson28,",""
"虫","TRÙNG","むし","チュウ","","06128200","昆虫:Côn trùng","N1","10",",newkanjimaster,lesson28,",""
"酸","TOAN","すっぱい","サン","","14119200","酸:Axit<br>酸化:Axit hóa<br>酸性:Tính axit","N1","11",",newkanjimaster,lesson28,",""
"紫","TỬ","むらさき","シ","","11184200","紫外線:Tia tử ngoại, tia cực tím","N1","12",",newkanjimaster,lesson28,",""
"飼","TỰ","かう","シ","","13174200","飼育:Sự nuôi, sự nuôi nấng, sự nuôi dưỡng","N1","13",",newkanjimaster,lesson28,",""
"磁","TỪ","","ジ","","1468200","磁気:Từ tính, sức hút của nam châm<br>磁器:Đồ gốm sứ","N1","14",",newkanjimaster,lesson28,",""
"石","THẠCH","いし","セキ、シャク","","ISHI200","磁石:Nam châm","N1","15",",newkanjimaster,lesson28,",""
"樹","THỤ","","ジュ","","1633200","樹木:Lùm cây<br>樹立:Sự thành lập, sự thiết laapk (quan hệ ngoại giao)","N1","16",",newkanjimaster,lesson28,",""
"暑","THỬ","あつい","ショ","","12102200","暑中:Giữa hè<br>残暑:Cái nóng còn sót lại của mùa hè","N1","17",",newkanjimaster,lesson28,",""
"晶","TINH","","ショウ","","12103200","液晶:Liquid crystal<br>結晶:Sự kết tinh, tinh thể","N1","18",",newkanjimaster,lesson28,",""
"焦","TIÊU","こげる、あせる","ショウ","","12144200","焦点:Tiêu điểm","N1","19",",newkanjimaster,lesson28,",""
"殖","THỰC","ふえる","ショク","","12127200","繁殖:Sự sinh sôi, sự phồn thực","N1","20",",newkanjimaster,lesson28,",""
"星","TINH","ほし","セイ","","09102200","星座:Chòm sao<br>衛星:Vệ tinh<br>火星:Hỏa tinh<br>惑星:Hành tinh","N1","21",",newkanjimaster,lesson28,",""
"鳥","ĐIỂU","とり","チョウ","","TORI200","鳥獣:Chim thú","N1","22",",newkanjimaster,lesson28,",""
"獣","THÚ","けもの","ジュウ","","1640200","鳥獣:Chim thú","N1","23",",newkanjimaster,lesson28,",""
"冬","ĐÔNG","ふゆ","トウ","","0548200","冬季:Khoảng thời gian mùa đông<br>冬眠:Sự ngủ đông","N1","24",",newkanjimaster,lesson28,",""
"秋","THU","あき","シュウ","","09169200","春夏秋冬:Xuân Hạ Thu Đông","N1","25",",newkanjimaster,lesson28,",""
"浮","PHÙ","うく","フ","","10147200","浮力:Sự nổ, sức nổi, khả năng chóng phục hồi sức khoẻ","N1","26",",newkanjimaster,lesson28,",""
"胞","BÀO","","ボウ","","09188200","細胞:Tế bào","N1","27",",newkanjimaster,lesson28,",""
"飽","BÃO","あきる","ホウ","","13176200","飽和:Bão hòa","N1","28",",newkanjimaster,lesson28,",""
"摩","MA","","マ","","1538200","摩擦:Ma sát","N1","29",",newkanjimaster,lesson28,",""
"擦","SÁT","する","サツ","","1709200","摩擦:Ma sát","N1","30",",newkanjimaster,lesson28,",""
"膜","MẠC","","マク","","14100200","膜:Màng","N1","31",",newkanjimaster,lesson28,",""
"滅","DIỆT","ほろびろ","メツ","","1385200","滅亡:Diệt vong<br>絶滅:Tuyệt diệt<br>全滅:Sự tiêu diệt hoàn toàn, sự hủy diệt hoàn toàn","N1","32",",newkanjimaster,lesson28,",""
"溶","DUNG","とける","ヨウ","","1386200","溶液:Dung dịch","N1","33",",newkanjimaster,lesson28,",""
"沿","DUYÊN","そう","エン","","08168200","沿岸:Dọc bờ biển<br>沿線:Dọc tuyến (đường tàu)","N1","34",",newkanjimaster,lesson28,",""
"岳","NHẠC","","ガク","","0874200","山岳:Vùng núi, vùng đồi núi","N1","35",",newkanjimaster,lesson28,",""
"丘","KHÂU","おか","キュウ","","0502200","丘陵:Đồi, ngọn đồi, quả đồi","N1","36",",newkanjimaster,lesson28,",""
"陵","LĂNG","","リョウ","","1179200","丘陵:Đồi, ngọn đồi, quả đồi","N1","37",",newkanjimaster,lesson28,",""
"峡","HẠP","","キョウ","","0949200","海峡:Eo biển","N1","38",",newkanjimaster,lesson28,",""
"川","XUYÊN","","カワ","","0327200","河川:Sông ngòi","N1","39",",newkanjimaster,lesson28,",""
"漠","MẠC","","バク","","1384200","漠然:Sự hàm hồ, sự không rõ ràng <br>砂漠:Sa mạc","N1","40",",newkanjimaster,lesson28,",""
"抜","BẠT","ぬく","バツ","","07116200","海抜:Chiều cao trên mặt nước biển","N1","41",",newkanjimaster,lesson28,",""
"氷","BĂNG","こおり","ヒョウ","","0582200","氷山:Núi băng trôi<br>氷河:Băng hà, sông băng","N1","42",",newkanjimaster,lesson28,",""
"伏","PHỤC","","フク","","0621200","起伏:Sự gợn sóng, sự nhấp nhô","N1","43",",newkanjimaster,lesson28,",""
"腹","PHỤC","はら","フク","","13120200","空腹:Đói, đói meo<br>山腹:Sườn núi<br>中腹:Bị chọc tức, bị xúc phạm","N1","44",",newkanjimaster,lesson28,",""
"噴","PHÚN","","フン","","1509200","噴火:Sự phun lửa (núi lửa)<br>噴出:Sự phun ra (núi lửa), sự phun trào (mắc ma)<br>噴水:Vòi nước","N1","45",",newkanjimaster,lesson28,",""
"盆","BỒN","","ボン","","09153200","盆:Mâm, khay<br>盆地:Bồn địa, chỗ trũng, chỗ lòng chảo","N1","46",",newkanjimaster,lesson28,",""
"脈","MẠCH","","ミャク","","10201200","脈:Mạch, nhịp đập<br>山脈:Dãy núi<br>文脈:Văn cảnh, ngữ cảnh, mạch văn","N1","47",",newkanjimaster,lesson28,",""
"恩","ÂN","","オン","","1090200","恩:Ân, ân nghĩa","N1","1",",newkanjimaster,lesson29,",""
"恵","HUỆ","めぐむ","ケイ、エ","","1093200","恩恵:Ân huệ, lợi ích, lợi","N1","2",",newkanjimaster,lesson29,",""
"仰","NGƯỠNG","むかえる","コウ、ギョウ","","0613200","信仰:Tín ngưỡng","N1","3",",newkanjimaster,lesson29,",""
"極","CỰC","きわめる","ゴク、キョク","","12114200","極楽:Cõi cực lạc, thiên đường","N1","4",",newkanjimaster,lesson29,",""
"孤","CÔ","","コ","","0941200","孤児:Cô nhi<br>孤独:Cô độc<br>孤立:Cô lập","N1","5",",newkanjimaster,lesson29,",""
"黄","HOÀNG","き","コウ、オウ","","11233200","黄金:Vàng, bằng vàng","N1","6",",newkanjimaster,lesson29,",""
"金","KIM","かね","キン、コン","","08208200","黄金:Vàng, bằng vàng","N1","7",",newkanjimaster,lesson29,",""
"獄","NGỤC","","ゴク、キョク","","1463200","地獄:Địa ngục","N1","8",",newkanjimaster,lesson29,",""
"宗","TÔN","","シュウ","","0867200","～宗:～Bè phái, môn phái, giáo phái<br>宗教:Tôn giáo","N1","9",",newkanjimaster,lesson29,",""
"修","TU","","シュウ、シュ","","1006200","修行:Tu hành","N1","10",",newkanjimaster,lesson29,",""
"称","XƯNG","","ショウ","","10173200","称する:Gọi tên, đặt tên là<br>名称:Danh xưng, tên gọi","N1","11",",newkanjimaster,lesson29,",""
"城","THÀNH","しろ","ジョウ","","0932200","城下:Land near the castle","N1","12",",newkanjimaster,lesson29,",""
"飾","SỨC","かざる","ショク","","13175200","修飾:Sự tô điểm, sự nhuận sắc, sự trang điểm<br>装飾:Trang sức","N1","13",",newkanjimaster,lesson29,",""
"崇","SÙNG","","スウ","","1140200","崇拝:Sùng bái","N1","14",",newkanjimaster,lesson29,",""
"聖","THÁNH","","セイ","","13118200","聖書:Kinh thánh<br>神聖:Thần thánh","N1","15",",newkanjimaster,lesson29,",""
"跡","TÍCH","あと","セキ","","13147200","追跡:Sự truy đuổi","N1","16",",newkanjimaster,lesson29,",""
"遺","DI","","イ","","1523200","遺跡:Di tích<br>遺言:Di ngôn","N1","17",",newkanjimaster,lesson29,",""
"禅","THIỀN","","ゼン","","13103200","禅:Phái thiền","N1","18",",newkanjimaster,lesson29,",""
"喪","TANG","も","ソウ","","1219200","喪失:Sự mất, sự thiệt hại","N1","19",",newkanjimaster,lesson29,",""
"僧","TĂNG","","ソウ","","1306200","僧:Nhà sư","N1","20",",newkanjimaster,lesson29,",""
"俗","TỤC","","ゾク","","0901200","風俗:Phong tục<br>民俗:phong tục tập quán đặc trưng của dân tộc, tập tục dân gian","N1","21",",newkanjimaster,lesson29,",""
"濁","TRỌC","にごる","ダク","","1635200","清濁:Điều tốt đẹp và điều xấu xa, sự trong sạch và sự dơ bẩn ","N1","22",",newkanjimaster,lesson29,",""
"帝","ĐẾ","","テイ","","0953200","帝国:Đế quốc<br>皇帝:Hoàng đế","N1","23",",newkanjimaster,lesson29,",""
"哲","TRIẾT","","テツ","","1030200","哲学:Triết học","N1","24",",newkanjimaster,lesson29,",""
"殿","ĐIỆN","どの","デン","","1375200","神殿:Thần điện<br>沈殿:Sự kết tủa, sự lắng cặn","N1","25",",newkanjimaster,lesson29,",""
"宮","CUNG","みや","キュウ","","1044200","宮殿:Cung điện","N1","26",",newkanjimaster,lesson29,",""
"徳","ĐỨC","","トク","","1420200","道徳:Đạo đức","N1","27",",newkanjimaster,lesson29,",""
"碑","BI","","ヒョウ","","1470200","碑: Stone monument bearing inscription","N1","28",",newkanjimaster,lesson29,",""
"侮","VŨ","","ブ","","0813200","侮辱:Sự nhục mạ, sự lăng mạ, sự xỉ nhục","N1","29",",newkanjimaster,lesson29,",""
"辱","NHỤC","","ジョク","","10219200","侮辱:Sự nhục mạ, sự lăng mạ, sự xỉ nhục","N1","30",",newkanjimaster,lesson29,",""
"仏","PHẬT","","ブツ","","0416200","仏教:Phật giáo<br>仏像:Tượng phật","N1","31",",newkanjimaster,lesson29,",""
"封","PHONG","","ホウ","","0947200","封建:chế độ Phong kiến","N1","32",",newkanjimaster,lesson29,",""
"憤","PHẪN","","フン","","1535200","憤慨:Sự phẫn uất, sự căm phẫn, sự phẫn nộ, sự công phẫn","N1","33",",newkanjimaster,lesson29,",""
"慨","KHÁI","","ガイ","","1349200","憤慨:Sự phẫn uất, sự căm phẫn, sự phẫn nộ, sự công phẫn","N1","34",",newkanjimaster,lesson29,",""
"幽","U","","ユウ","","YUU200","幽霊:Ma, ma quỷ","N1","35",",newkanjimaster,lesson29,",""
"霊","LINH","","レイ","","15121200","幽霊:Ma, ma quỷ","N1","36",",newkanjimaster,lesson29,",""
"雄","HÙNG","おす","ユウ","","12230200","英雄:Anh hùng","N1","37",",newkanjimaster,lesson29,",""
"倫","LUÂN","","リン","","1015200","倫理:Đạo nghĩa","N1","38",",newkanjimaster,lesson29,",""
"賀","HẠ","","ガ","","12210200","年賀:Sự mừng năm mới, lễ tết<br>祝賀:Sự chúc, sự chúc mừng","N1","1",",newkanjimaster,lesson30,",""
"怪","QUÁI","あやしい","カイ","","08114200","怪獣:Quái thú, quái vật","N1","2",",newkanjimaster,lesson30,",""
"監","GIAM, GIÁM","","カン","","1565200","監視:Sự giám thị, sự quản lí, sự giám sát","N1","3",",newkanjimaster,lesson30,",""
"督","ĐỐC","","トク","","1398200","監督:Đạo diễn, Huấn luyện viên, Người quản đốc, giám đốc","N1","4",",newkanjimaster,lesson30,",""
"鑑","GIÁM","","カン","","2302200","鑑賞:Sự đánh giá cao, sự hiểu rõ giá trị<br>印鑑:Con dấu<br>図鑑:Picture book","N1","5",",newkanjimaster,lesson30,",""
"喜","HỈ","よろこぶ","キ","","1215200","喜劇:Kịch vui","N1","6",",newkanjimaster,lesson30,",""
"戯","HÍ","","ギ","","1536200","戯曲:Tuồng","N1","7",",newkanjimaster,lesson30,",""
"脚","CƯỚC","","キャク","","11193200","脚色:Việc soạn thành kịch, việc viết thành kịch<br>脚本:Kịch bản<br>失脚:Sự đổ vỡ","N1","8",",newkanjimaster,lesson30,",""
"鼓","CỔ","","コ","","13178200","太鼓:cái Trống","N1","9",",newkanjimaster,lesson30,",""
"娯","NGU","","ご","","1036200","娯楽:Sự giải trí, trò giải trí, sự tiêu khiển, sự vui chơi","N1","10",",newkanjimaster,lesson30,",""
"紺","CÁM","","コン","","11182200","紺:Màu xanh sẫm, màu xanh nước biển ","N1","11",",newkanjimaster,lesson30,",""
"趣","THÚ","おもむき","シュウ","","15110200","趣旨:Ý đồ, mục đích<br>趣味:Cái thú vị, cái hay","N1","12",",newkanjimaster,lesson30,",""
"緒","TỰ","","チョ","","1484200","情緒:Sự xúc cảm, cảm xúc","N1","13",",newkanjimaster,lesson30,",""
"唱","XƯỚNG","となえる","ショウ","","1118200","合唱:Hợp xướng","N1","14",",newkanjimaster,lesson30,",""
"色","SẮC","いろ","シキ","","06127200","色彩:Sắc thái","N1","15",",newkanjimaster,lesson30,",""
"彩","THÁI","","サイ","","1154200","色彩:Sắc thái","N1","16",",newkanjimaster,lesson30,",""
"奏","TẤU","","ソウ","","0936200","演奏:Biểu diễn, diễn tấu","N1","17",",newkanjimaster,lesson30,",""
"吹","XÚY","ふく","スイ","","0749200","吹奏:Playing wind instruments","N1","18",",newkanjimaster,lesson30,",""
"挿","SÁP","さす","ソウ","","10107200","挿入:Sự lồng vào, sự gài vào, sự sát nhập, sự hợp nhất","N1","19",",newkanjimaster,lesson30,",""
"彫","ĐIÊU","ほる","ちょう","","1155200","彫刻:Điêu khắc","N1","20",",newkanjimaster,lesson30,",""
"添","THIÊM","そえる","テン","","11144200","添加:Sự thêm và<br>添付:Đính kèm","N1","21",",newkanjimaster,lesson30,",""
"媒","MÔI","","バイ","","1234200","媒介:Môi giới, sự trung gian<br>媒体:Người trung gian, vật môi giới","N1","22",",newkanjimaster,lesson30,",""
"拍","PHÁCH","","ハク","","08134200","拍手:Vỗ tay","N1","23",",newkanjimaster,lesson30,",""
"譜","PHỔ, PHẢ","","フ","","1914200","楽譜:Bảng tổng phổ, bảng dàn bè, nốt nhạc, bản nhạc","N1","24",",newkanjimaster,lesson30,",""
"幕","MẠC","","マク","","1327200","幕:Màn, rèm","N1","25",",newkanjimaster,lesson30,",""
"漫","MẠN","","マン","","1460200","漫画:Truyện tranh","N1","26",",newkanjimaster,lesson30,",""
"魅","MỊ","","ミ","","15127200","魅力:Ma lực","N1","27",",newkanjimaster,lesson30,",""
"謡","DAO","","ヨウ","","1663200","歌謡:Ca dao<br>童謡:Đồng dao<br>民謡:Dân ca","N1","28",",newkanjimaster,lesson30,",""
"力","LỰC","ちから","リョク","","0210200","力士:Lực sỹ","N1","29",",newkanjimaster,lesson30,",""
"腕","UYỂN","","ワン","","12190200","敏腕:sự tài cán,sự khéo léo","N2","1",",jlptkanji1,lesson1,",""
"湾","LOAN","いりえ","ワン","","12141200","港湾:cảng<br>真珠湾:Trân Châu cảng<br>台湾:Đài Loan<br>湾:vịnh","N2","2",",jlptkanji1,lesson1,",""
"和","HÒA, HỌA","やわ.らぐ, やわ.らげる, なご.む, なご.やか","ワ, オ, カ","","0845200","英和:Anh - Nhật<br>緩和:sự hòa hoãn,sự nới lỏng,bớt căng thẳng,hoàn hoãn,nới lỏng<br>共和党:đảng cộng hòa","N2","3",",jlptkanji1,lesson1,",""
"論","LuẬN","","ロン","","15102200","概論:khái luận,tóm tắt<br>議論:sự thảo luận,thảo luận,tranh luận,bàn luận","N2","4",",jlptkanji1,lesson1,",""
"録","LỤC","","ロク","","1672200","回顧録:hồi ký<br>記録:sự ghi chép,ghi chép,ghi lại,lưu lại<br>議事録:biên bản [protocol,statement]","N2","5",",jlptkanji1,lesson1,",""
"老","LÃO","お.いる, ふ.ける","ロウ","","06118200","敬老:kính lão,tôn trọng người lớn tuổi,kính lão đắc thọ<br>元老:nguyên lão,trưởng lão,các vị lão thành,lão thành","N2","6",",jlptkanji1,lesson1,",""
"労","LAO","ろう.する, いたわ.る, いた.ずき, ねぎら, つか.れる, ねぎら.う","ロウ","","0736200","ご苦労様:cám ơn rất nhiều về... <br>過労:sự lao động vất vả,sự mệt mỏi quá sức,lao động quá sức,lao lực quá sức,làm việc quá sức","N2","7",",jlptkanji1,lesson1,",""
