"～とか","「例えば~など」と例を挙げて言う時に使う。はっきり言うことを避けて、あいまいにするために使うこともある。また、「~と聞いたが、よくは知らない」という意味で使い、不確な情報を表す(5)。:Mẫu ngữ pháp này được sử dụng khi người nói đưa ra một ví dụ bằng cách sử dụng「例えば ~ など」.Mẫu ngữ pháp này cũng có khi được dùng để tránh nói một cách rõ ràng và làm cho điều muốn nói trở nên mập mờ.Ngoài ra,mẫu này còn được dùng với ý nghĩa 'đã nghe nhưng mà không biết rõ lắm',và diễn đạt những thông tin không rõ ràng như trong trường hợp mẫu ví dụ số 5.","例を読んで自分で判断してみて","　山本とか松田とか、コンサートに行きたいやつはいっぱいいるよ。:Những người muốn đi xem buổi hoà nhạc thì nhiều lắm, chẳng hạn như là Yamahon, Matsuda.<br>歩くとか、ジムに行って筋トレするとかすれば、少しはやせるんじゃない。:Nếu bạn tập đi bộ, đi tập thể hình ở phòng tập gym thì sẽ ốm đi được một chút đấy.<br>「もっと本を読むとかして、勉強したら?」「新聞とかは読んでるんだけど」:Sao không đọc thêm sách để học đi ?, Thì tôi vẫn đang đọc báo đấy thôi<br>息子はおいしくないとか、好きじゃないとか言って、全然食べない。:Con tôi nó cứ đổ thừa là đồ ăn dở quá, không thích ăn, và rồi không chịu ăn miếng nào cả.<br>先生の話だと、試験の予定が変更になるとか。どうしたんだろう。:Theo lời thầy thì hình như là lịch kiểm tra bị đổi lại thì phải. Không biết có chuyện gì thế nhỉ?","N2","2",",BSEGrammar,lesson13,",""
"～からいうと・  からいえば  ・からいっても","「～の点から考えると」「～から判断すると」という意味。話し手の意見、判断、評価を表す。:Sử dụng mẫu này khi muốn diễn đạt ý :  「Nếu suy nghĩ từ khía cạnh của …」「Nếu phán đoán từ…」,  mẫu này dùng để thể hiện những đánh giá phán đoán và ý kiến của người nói.","名詞＋からいうと・  からいえば  ・からいっても","この家は、家族数(かぞくかず)からいうと、ちょうどいい広さだが、駅から遠すぎるなあ。:Nhà này nếu mà xét về khía cạnh số người ở trong gia đình thì vừa đủ rộng nhưng lại bị cái là quá xa nhà ga nhỉ.<br>においはよくないが、栄養面からいえば、納豆はとても体にいい。:Tuy mùi vị thì không thơm ngon,  thế nhưng nếu xét về mặt dinh dưỡng thì đậu Natto rất tốt cho cơ thể.<br>国民の人気、経験、実力からいっても。次の首相になるのは彼だと思う。:Xét cả về mức độ được yêu thích của người dân, kinh nghiệm và thực lực thì tôi nghĩ , người trở thành thủ tướng tiếp theo sẽ là anh ấy.<br>語学力はすばらしいが、社会経験の面からいえば、彼には難しい交渉の通訳は無理だろう。:Về mặt năng lực ngoại ngữ của anh ấy thì tuyệt vời thế nhưng nhìn về mặt vốn sống xã hội thì việc  thông dịch cho những buổi thương lượng khó thì có lẽ là quá sức đối với anh ấy.<br>","N2","3",",BSEGrammar,lesson13,",""
"～から見ると・ から見れば・から見ても","「～の立場から考えると」（１，２）「～の点から考えると」（３，４）という意味。話し手の判断や評価を表す時に使う。:Dùng mẫu câu này khi muốn diễn đạt ý :  「Nếu suy nghĩ từ lập trường của…」「Nếu suy nghĩ từ khía cạnh của…」. Mẫu này được dùng khi muốn thể hiện đánh giá và phán đoán của người nói với 1 sự vật, sự việc nào đó.","名詞＋から見ると","　日本人から見ると、初めて会う人にお辞儀(じぎ)をするのは自然(しぜん)なことだ。:Nhìn từ vị trí của người Nhật thì việc chào hỏi đối với những người lần đầu tiên gặp gỡ là việc đương nhiên.<br>仕事がない俺から見れば、おまえは非常に恵まれた環境にいるよ。:Nhìn từ vị trí của tôi , người không có việc làm,thì cậu đang ở trong 1 môi trường tuyệt vời đấy.<br>男女の体力差から見ると、記録に大きな違いがあるのは当然だ。:Nhìn từ khía cạnh chênh lệch về thể lực giữa nam và nữ, thì chuyện  có sự khác nhau lớn trong việc đạt kỉ lục ( thể thao ) là chuyện đương nhiên<br>大学生に人気があるのは、会社の立場から見ても、A社のほうだろう。:Cho dẫu nhìn từ góc độ công ty đi chăng nữa, thì công ty A vẫn được sinh viên yêu thích hơn.<br>","N2","4",",BSEGrammar,lesson13,",""
"～からすると ・ からすれば","「～の立場から考えると」という意味（１，２）。また、「～の点から判断すると」という推量の根拠を表す（３，４）。話し手の判断や評価を表す時に使う。:Mẫu câu này có ý nghĩa là : 「Khi suy nghĩ từ lập trường của…」（mẫu 1, 2）. Biểu hiện căn cứ suy đoán “ Suy đoán xét từ khía cạnh / quan điểm …”. Sử dụng khi biểu hiện đánh giá và phán đoán của người nói","名詞＋からすると","　どこの国でも外国人からすると、理解しにくい習慣があるものだ。:Xét từ lập trường của người nước ngoài thì ở bất kì quốc gia nào đi chăng nữa thì cùng có tồn tại những tập quán khó hỉểu .<br>年配者からすると、いつの時代も若者は頼りなく見えるようだ。:Đối với những bậc tiền bối thì ở bất kỳ thời đại nào , họ cũng không tin dùng  những người trẻ tuổi .<br>私の経験からすれば、この地域ではこの商品のほうが売れるはずだ。:Căn cứ theo những kinh nghiệm của tôi thì những sản phẩm này chắc chắn có thể tiêu thụ nhanh ở khu vực này.<br>（事故現場で）このタイヤの跡からすると、スピードを出し過ぎていたようだ。:( Tại hiện trường xảy ra tai nạn) Xét trên các vết tích để lại trên bánh xe, thì dường như tài xế đã chạy quá tốc độ.<br>","N2","5",",BSEGrammar,lesson13,",""
"～ことから・ところから","「という点から」。判断の根拠、理由を表す。後ろに「～がわかる」「～と考えられる」などが来ることが多い。また、名前の由来を表すこともある（４）:Dùng mẫu câu này khi muốn diễn đạt ý : “ Xét từ khía cạnh”.  Biểu hiện lý do,căn cứ phán đoán. Phía sau thường đi với những động từ「～がわかる」「～と考えられる」. Ngoài ra, mẫu này cũng thường được dùng khi giải thích nguồn gốc của các tên riêng.","普通形＋ことから","現場に指紋が残っていることから、彼が犯人だとわかった。:Căn cứ trên dấu vân tay để lại tại hiện trường , chúng tôi khẳng định anh ta là thủ phạm.<br>新製品の発表があったことから、古いデジカメの値が下がると考えられる。:Vì nhà sản xuất đã tung ra các loại sản phẩm mới nên tôi nghĩ  giá của các máy ảnh kĩ thuật số cũ sẽ giảm .<br>この店は場所がいいのに、客が入らないところから、まずいと思われる。:Xét từ khía cạnh cửa tiệm này nằm ở 1 vị trí thuận lợi nhưng không có khách thì có lẽ thức ăn dở rồi.<br>この辺にお寺が多いことから、この道は「寺町通り」と呼ばれている。:Vì vùng này có nhiều chùa nên con đường này được gọi là “con đường phố chùa”.<br>","N2","6",",BSEGrammar,lesson13,",""
"～として・/としては・としても・としての","「という立場で」「という役割で」という意味。「として」の前には、立場、資格、役割を表す言葉が来る。Mẫu câu này có ý nghĩa là: đứng trên lập trường~, với vai trò~. Đứng trước từ 「として」 là các từ ngữ biểu thị ý nghĩa : vai trò, tư cách, lập trường.","名詞＋として","①田中さんのお母さんは、看護師として、老人ホームで働いている。:Mẹ của anh Tanaka đang làm việc tại nhà dưỡng lão với vai trò là một y tá.<br>②パソコンは仕事の道具としても、コミュニケーション手段としても、使われている。:Máy PC đang được con người sử dụng như một công cụ làm việc cũng như là phương tiện để giao tiếp.<br>③彼は俳優としては、成功できなかったが、映画監督としてはずらしい賞を受賞した。:Anh ta đã không thành công ở vai trò là một diễn viên nhưng đã gặt hái được một giải thưởng tuyệt vời ở vai trò là một đạo diễn điện ảnh.<br>④彼女は銀行の支店長(してんちょう)としての仕事を、責任を持って果(は)たした。:Cô ấy đã hoàn thành trách nhiệm và công việc với tư cách là một chi nhánh trưởng của ngân hàng.<br>","N2","7",",BSEGrammar,lesson13,",""
"～を～として・～を～とする","「AをBとして」の形で、「AをBという役割に決めて」という意味。:Ở dạng “ AをBとして” , mẫu này biểu hiện ý : quyết định A vào vai trò  B”","名詞①を名詞②として","①経験のある山本さんをこの店のチーフとして採用することにした。:Tôi quyết định tuyển dụng anh Yamamoto-người có kinh nghiệm vào vị trí đầu bếp của cửa tiệm này.<br>②珍しい切手をお世話になったお礼として、後輩にあげた。:Tôi đã tặng cho người đàn em của mình tấm tem quý coi như một món quà trả lễ cho những giúp đỡ cậu ấy đã giúp tôi.<br>③明治政府は江戸時代の中心だった江戸を日本の首都とすると決めた。:Chính phủ Minh Trị đã quyết định chọn Edo- trung tâm của thời đại Edo làm thủ đô của Nhật Bản.<br>④先生は大学院生をご自分の代理として、カンファレンスに出席させた。:Thầy giáo đã cho phép sinh viên cao học tham gia thế cho mình trong buổi thảo luận nói chuyện .<br>","N2","1",",BSEGrammar,lesson14,",""
"～にしたら・にすれば・にしても","「の立場で考えると」という意味。「にしても」は、「の立場で考えても」という意味になる。:Sử dụng mẫu này khi muốn diễn đạt ý : 「nếu suy nghĩ từ lập trường, vị trí của …」. Nếu ở dạng  「にしても」thì mẫu này sẽ có nghĩa là 「cho dù nghĩ từ lập trường của … thì …」","名詞＋にしたら ","①専門家にしたら、丁寧に説明したつもりでも、素人の私には理解できなかった。:Nếu suy nghĩ từ lập trường của một chuyên gia, thì cho dù có  giải thích kỹ lưỡng đi chăng nữa thì người không chuyên như tôi cũng không thể hiểu được.<br>②親にすれば、子供のためだろうが、他人から見るとただ甘やかしているだけだ。:Nếu nghĩ từ lập trường của bố mẹ thì có lẽ là vì con cái thế nhưng mà nếu nhìn từ quan điểm của người khác thì (những điều họ làm) chỉ toàn là sự nuông chiều thái quá mà thôi.<br>③サービスが低下(ていか)すると、客が来なくなるのは、どの店にしても同じことです。:Việc khách hàng không đến nữa vì chất lượng dịch vụ kém, thì ở cửa hàng nào cũng vậy thôi.<br>④経験のない私にしたら、営業の仕事の大変さはよくわからない。:Nếu nghĩ từ vị trí của tôi- một người không có kinh nghiệm gì thì sẽ không hiểu được sự khó khăn, vất vả của công việc kinh doanh.<br>","N2","2",",BSEGrammar,lesson14,",""
"～上","「について」「の面で」「的に」「に関係することで」という意味。前には漢語の名詞を使うことが多い。:Dùng mẫu câu này khi muốn diễn đạt ý :  “ vì là việc liên quan đến …” , “ mang tính …”, “về mặt…”, “về…”. Phía trước thường hay sử dụng danh từ là các danh từ Kanji.","なし","①父は、表面上は平気だが、本当は一人娘が結婚してさびしいらしい。:Bố tôi nhìn bên ngoài thì bình thản thế thôi nhưng thật sự thì có vẻ buồn vì đứa con gái độc nhất của mình đi kết hôn.<br>②進行上の都合により、休憩時間は１０分とします。:Theo tiến độ thì thời gian nghỉ giải lao sẽ là 10 phút.<br>③健康上の理由により、退職(たいしょく)させていただきたいですが。:Vì lí do về sức khỏe nên tôi xin phép được thôi viêc.<br>④会社のシステム上、この問題は今すぐには解決できない。:Căn cứ trên hệ thống của công ty thì vấn đề này không thể giải quyết ngay lập tức được.<br>","N2","3",",BSEGrammar,lesson14,",""
"～ようがない・ようもない","「～する手段がないから、出来ない」と言う意味。:Mẫu câu này dùng khi muốn diễn đạt ý : “vì không còn cách nào khác nên không thể ”","意向形＋ようがない","①私は彼女の連絡先(れんらくさき)を知らないので、連絡しようもない。:Vì tôi không biết địa chỉ liên lạc của cô ấy nên có muốn cũng không cách nào liên lạc được.<br>②台風で電気もガスも来ていないのでは、料理のしようがない。:Do ảnh hưởng của bão nên điện và ga đều không có, nên dù có muốn làm thức ăn thì cũng không thể làm được.<br>③情報が少なすぎて、彼の主張が正しいのかどうかは判断しようがない。:Vì thông tin quá ít,nên không thể xác định được chủ trương của anh ta đúng hay không .<br>④彼がしたことは非常識としか言いようがない。:Việc mà anh ấy đã làm thật chỉ có thể nói là phi thường thức mà thôi.<br>","N2","4",",BSEGrammar,lesson14,",""
"～うる・えない","「～の可能性がある」「～することができる」と言う意味。「得る」は「える」を読む場合と「うる」と読む場合がある。:Sử dụng mẫu này khi muốn diễn đạt ý :  “có khả năng”, “có thể làm”.  得るthì có trường hợp đọc là える, cũng có trường hợp đọc là うる.","例を読んで自分で判断してみてください。","①今から行っても、人気商品だから、買えないこともあり得るね。:Cho dù có đi ngay từ bây giờ đi chăng nữa thì vì là sản phẩm đang hút hàng, nên chắc cũng không mua được đâu nhỉ.<br>②きちんと検査すれば、エンジンの故障による事故などは起こり得ないだろう。:Nếu kiểm tra kĩ lưỡng thì có lẽ những sự cố như sự cố do  động cơ hư hỏng sẽ không xảy ra <br>③私の知り得た情報では、ここにはマンションが建つそうだ。:Theo như thông tin tôi biết được, nghe nói dường như ở đây sẽ xây dựng chung cư.<br>④昨晩、彼は酒を飲んでいたから、二日酔いで来ないこともあり得るねぇ。:Tối qua, anh ta  đã uống rượu say khướt, nên có thể  sẽ không đến được.<br>","N2","5",",BSEGrammar,lesson14,",""
"～かねる","「～したい気持ちはあるが、状況的にできない」と言う意味。3，4のように、丁寧に断る時にもよく使う表現。:Dùng mẫu câu này khi muốn diễn đạt ý : “về mặt tình cảm thì muốn làm, nhưng hoàn cảnh hiện tại thì không thể”. Thường dùng khi muốn từ chối một cách lịch sự như trong mẫu ví dụ 3 và 4.","動詞マス形＋かねる","①進学するか就職するか、大学卒業後について、彼女は決めかねていた。:Cô ta đã không thể quyết định được việc sau khi tốt nghiệp sẽ học lên cao nữa hay đi làm.<br>②あなたの意見にも、「なるほど」と思う点はありますが、私は賛成かねます。:Tôi thấy ý kiến của bạn cũng có điểm có lý, nhưng tôi không thể tán thành được . <br>③大変申し訳ありませんが,お客様のご要望にはお答えしかねます。:Chúng tôi thành thật xin lỗi nhưng chúng tôi khó có thể đáp ứng được nguyện vọng của quý khách.<br>④申し訳ございません。社員のプライバシーについては教えかねます。:Thành thật xin lỗi ông. Tôi không thể nói cho bạn biết những  việc riêng tư của nhân viên được.<br>","N2","6",",BSEGrammar,lesson14,",""
"～どころではない","「全然～することができない」という意味。時間的、経済的、あるいは精神的な余裕がないことを言いたい時に使う:Mẫu câu này được dùng khi muốn diễn đạt ý :  hoàn toàn không thể làm được việc gi đó.Sử dụng khi muốn nói rằng không có dư dã về mặt thời gian,về mặt kinh tế,hoặc giả là về mặt tinh thần để làm 1 việc gì đó.","例を読んで自分で判断したほうがいい","①映画を見に行くどころじゃないよ。明日までのレポート書き上げなきゃ。:Đi xem phim nỗi gì. Ngày mai là đến hạn phải viết cho xong bài báo cáo rồi.<br>②この給料じゃ結婚どころじゃないよ。アパート借りて、一人食べるのがやっとだ。:Với mức lương này thì nói chi là kết hôn , chỉ đủ tiền mướn chung cư và tiền ăn cho 1 người ma thôi...<br>③今度、旅行にでも行かない・」「うちは受験生がいるから、それどころじゃないのよ。受験が終わったら、また誘って」:「Lần tới anh cũng cùng đi du lịch chứ?」  「Nhà tôi có con đang sắp thi đại học nên không rảnh rỗi để có thể đi du lịch được đâu.Sau kỳ thi thì lại rủ tôi nữa nha」.","N2","7",",BSEGrammar,lesson14,",""
"～恐れがある・恐れもある","「～（する・なる）心配がある」「～（する・なる）かもしれない」と悪い結果になる可能性を表す。Sử dụng mẫu này để biểu đạt ý : “e rằng~”   “ không chừng là  ~” sẽ có kết quả xấu xảy ra.","Vる・Nの＋恐れがある","①疲れていて、寝功する恐れがあるから、目覚まし時計を３つセットした。:Do lo sợ là sẽ bị ngủ dậy trễ do quá mệt mỏi nên tôi đã đặt 1 lúc 3 cái đồng hồ báo  thức luôn.<br>②地震の後は津波のおそれもあるから、しばらく気をつけた方がいい。:Sau động đất có thể sẽ có sóng thần, nên mọi người nên chú ý một chút.<br>③今夜は寒くなるおそれがあるから、マフラーを持っていったほうがいいよ。:Tối nay sợ là trời sẽ trở lạnh nên cậu nên mang theo khăn quàng cổ thì hơn.<br>④ストレスをためたままだと、病気になるおそれがある。:Nếu cứ để để bị stress hoài thì e rằng có thể sẽ bị bệnh đấy.<br>","N2","1",",BSEGrammar,lesson15,",""
"～まい・まいか","「絶対～ないだろう」という否定の推量を表す。:Mẫu câu này được dùng khi muốn diễn đạt ý phỏng đoán  phủ định : tuyệt đối không~","動詞マス形＋まい","①「こんな大きな会社は倒産するまい」と思って入社したのに。:Tôi đã nghĩ rằng “công ty lớn cỡ này thì tuyệt đối không thể nào phá sản được” và đã vào công ty này, vậy mà…<br>②大切なことだから忘れまいと思っていても、うっかり忘れることもある。:Tôi đã nghĩ rằng những việc quan trọng thì chắc sẽ không thể nào quên được đâu, nhưng cũng có khi tôi quên bén đi mất.<br>③うそつきの彼がUFOを見たといった。誰もそんな話を信じまい。:Tên nói dối như hắn mà nói là đã thấy UFO thì tuyệt đối chằng ai tin đâu.<br>④時間に正確な田中さんがこんなに遅れるなんて、事故にでもあったのではあるまいか。:Người đúng giờ như anh Tanaka mà trễ giờ như thế này thì chắc chắn là đã gặp chuyện gì đó rồi.<br>","N2","2",",BSEGrammar,lesson15,",""
"～に決まっている","「絶対～だと思う」「他の可能性はない」という話し手の気持ちを表す。会話でよく使われる。:Mẫu câu này biểu hiện tâm trạng của người nói : tuyệt đối là~ ,không có khả năng nào khác~ Rất thường được sử dụng trong đàm thoại.","Vる・N・Adj＋に決まっている","①100ページもある教科書を、一日で全部覚えるなんて無理に決まっている。:Nhớ hết toàn bộ cuốn sách giáo khoa dày tới 100 trang trong 1 ngày thì quả là một việc không thể.<br>②こんな広い部屋なんだから、家賃は高いに決っているよ。:Căn nhà rộng như thế này thì tiền thuê nhà chắc chắn là sẽ đắt rồi.<br>③すばらしい選手が大勢いるのだから、このチームが優勝に決っている。:Đội tuyển có đông các tuyển thủ tuyệt vời như đội này thì chắn chắn sẽ vô địch rồi.<br>④こんな重要な仕事は、まじめな田中さんがするに決っている。:Công việc quan trọng thế này thì chắn chắn sẽ giao cho người nghiêm túc như anh Tanaka rồi.<br>","N2","3",",BSEGrammar,lesson15,",""
"～に違いない・に相違ない","「確かに～だと思う」という意味。話し手の確認を表す。「に相違ない」は、硬い表現。:Sử dụng mẫu này để biểu hiện sự xác nhận của người nói:  “Chính xác là…. Đích thị là…”. 「に相違ない」là cách nói cứng, thường dùng trong văn viết.","Vる・N・Adj","①田中さんのお土産は有名な店のケーキだから、おいしいに違いない。:Quà đặc sản của anh Tanaka là bánh ngọt của một tiệm nổi tiếng nên chắc chắn là ngon rồi.<br>②左の薬指にリングをしているから、彼女は結婚しているに違いない。:Cô ấy đeo nhẫn ở ngón áp út tay trái nên chắc chắn là  cô ấy đã kết hôn rồi<br>③大型台風が近づいているから，今晩はフェリーが欠航するに違いない。:Vì cơn bão lớn đang đến gần, nên tối nay các chuyến phà chắc chắn là sẽ bị hoãn chuyến rồi.<br>④この写真の人物は、山田さん本人に違いない。後ろ姿でもわかる。:Người trong tấm ảnh này đích thị là anh Tanaka. Dù là nhìn từ đằng sau thì tôi cũng nhận ra được.<br>","N2","4",",BSEGrammar,lesson15,",""
"～っこない","「そんなことは絶対にない」と言う話し手の強い否定の気持ちを表す。主に会話で使う。:Sử dụng mẫu này khi muốn diễn đạt thái độ phủ định một cách mạnh mẽ của người nói :” Những việc như thế thì tuyệt đối không ”","動詞マス形＋っこない","①毎日通(とお)る道だから、いくら暗くても間違えっこない。:Vì là con đường đi đi về về mỗi ngày nên dẫu cho có tối đến cỡ nào đi chăng nữa thì nhất định cũng không thể nhầm được đâu.<br>②うちみたいな弱いチームはどこと戦っても勝(か)てっこないよ。:Đội yếu như đội mình thì cho dù có thi đấu với đội nào đi nữa cũng không thắng nổi đâu.<br>③彼が禁煙？そんなのできっこないよ。ヘビースモーカーなんだから。:Anh ấy tính cai thuốc lá à ?   Không thể có chuyện đó đâu.Anh ấy nghiện thuốc nặng lắm cơ mà.","N2","5",",BSEGrammar,lesson15,",""
"～っけ？","「～でしたか？」と、はっきり覚えていないことを確認する時に使う表現。会話で使う。:Mẫu này được dùng khi muốn xác nhận một chuyện gì đó mà mình không nhớ rõ lắm “Đã làm chưa nhỉ …?”.Mẫu này dùng nhiều trong hội thoại.","普通形＋っけ","①おれ、そんなこと、言ったっけ？覚えてないなあ。:Tao đã nói chuyện đó à? Sao tao không nhớ nhỉ?<br>②今度の試験、どこまでだっけ？ちょっと教えてよ。:Kì thi lần này thi tới phần nào ta? Chỉ với coi.<br>③会議は３時からでしたっけ？４時からじゃなかった？:Cuộc họp bắt đầu từ 3 giờ phải không ta ?  Đâu phải bắt đâu từ 4h đâu phải không ?.","N2","6",",BSEGrammar,lesson15,",""
"～かねない","「～という悪いことが起こるかもしれない」という意味。話し手の心配や不安を表す。:Sử dụng mẫu này khi muốn diễn đạt sự bất an và lo lắng của người nói : “Không chừng có việc gì đó không tốt sẽ xảy ra”.","動詞マス形＋かねない","①大雨の山道でスピードを出したら、事故を起こしかねない。:Chạy tốc độ nhanh trên đường núi trong trời mưa to thì sợ là có thể sẽ xảy ra tai nạn đấy.<br>②小林君に話したら、情報が漏れかねない。小林君には秘密にしよう。:Nếu nói với tên Koubayashi thì e là sẽ bị lộ thông tin mất. Chúng ta hãy giữ bí mật không nói với hắn nha.<br>③場所を一度聞いただけでは忘れかねない。地図が必要な。:Chỉ nghe chỉ địa điểm có một lần thì e rằng có sẽ quên mất nên chắc cần phải có bản đồ thôi.","N2","7",",BSEGrammar,lesson15,",""
"～かというと・～かといえば・～かといったら","予想では「～」と思われたり、考えられたりするが、実際はそうでもないことを言いたい時に使う。:Mẫu này sử dụng khi muốn diễn dạt ý : Theo dự đoán thì đã nghĩ, đã dự đoán như vậy nhưng thực tế cũng có khi không diễn ra như thế”.","自分判断","①お金がなかったので、買えないかというと、カードがあるから大丈夫だった。:Vì tôi không mang tiền mặt , tưởng là không mua được rồi nhưng do có thẻ ngân hàng nên vẫn có thể mua được.<br>②スーパーだとすごく安いかといったら、安いのはセールのときだけだった。:Cứ tưởng là đồ ở siêu thị rẻ lắm,ai dè chỉ rẻ khi giảm giá thôi.<br>③新しい機械の使い方に困るかといえば、そうでもなく簡単だった。:Cứ tưởng là cách sử dụng cái máy mới này sẽ khó lắm đây ,hóa ra không phải vậy cũng đơn giản thôi .","N2","1",",BSEGrammar,lesson16,",""
"～か～のか～からか","「たぶん～という理由があるだろう」（①②③）と推量するときに使う。「疑問詞＋か」の時は、「～をはっきり覚えていないが」と、前にあったことを言う時に使う。:Sử dụng mẫu này khi muốn diễn đạt ý :  “Có lẽ là vì lí do đó”(Như ở mẫu 1,2 và 3). Trong mẫu câu này nếu dùng chung “nghi vấn từ với か” thì sẽ diễn đạt  một chuyện gì đó đã gặp trước đó mà không nhớ rõ.","普通形＋か～のか～からか","①彼は暑いのか、上着を脱いだ。:Có lẽ anh ta thấy nóng nên đã cởi áo khoác ngoài ra.<br>②父は疲れているのか、私の話を全く聞いてくれなかった。:Chắc là do đang mệt nên cha tôi hoàn toàn không nghe tôi nói gì hết.<br>③子供は父との外出が嬉しいからか、楽しそうに父に笑顔を向けた。:Có lẽ đứa trẻ rất vui khi được đi ra ngoài chơi với bố nên nó nhìn bố nó với khuôn mặt tươi cười rạng rỡ.<br>④いつだったか、みんなでドライブに行ったときのことだ。:Không biết từ lúc nào ta,chắc là lúc mọi người cùng nhau lái xe đi dạo ấy nhỉ.<br>⑤誰だったか、覚えていないが、困っているときに助けくれた人がいた。:Tôi không nhớ là ai nhưng mà đã có người giúp đỡ tôi khi tôi gặp khó khăn.","N2","2",",BSEGrammar,lesson16,",""
"～さえ～ば","「～だけあれば（すれば）」という意味。その条件があれば、他には必要ない、十分だという意味を強調する。:Sử dụng mẫu này khi muốn diễn đạt ý :  “Chỉ cần có / chỉ cần làm...” Mẫu này nhấn mạnh ý : “Chỉ cần có điều kiện đó là đủ, những điều khác không cần thiết”.","動詞マス形＋さえすれば/い形ク形＋さえあれば/な形・名詞＋でさえあれば/名詞＋でさえ＋動詞バ形＋ば ","①言葉の意味が分からない時は、辞書を見さえすれば分かる。:Khi không hiểu ý nghĩa của từ vựng thì chỉ cần tra từ điển là sẽ hiểu.<br>②来年子供が生まれる。元気でさえあれば、男でも女でもかまわない。:Năm sau tôi sinh con. Chỉ cần nó khỏe mạnh là tốt rồi, con trai con gái gì cũng được.<br>③昔は大学さえ卒業すれば、いい仕事が見つかると考えられていたが、今は・・・。:Ngày xưa người ta nghĩ rằng chỉ cần tốt nghiệp đại học là có thể tìm được công việc tốt, nhưng bây giờ thì...<br>④「ごめんなさい」と謝りさえすれば、いいわけではない。その後が問題だ。:Không phải chỉ nói “Xin lỗi” là xong. Sau đó phải thế nào mới là vấn đề.<br>","N2","3",",BSEGrammar,lesson16,",""
"～というと・～といえば・～といったら","「～から、まず思い出すのは」と言う意味（①、②）。また、「～」を聞いて関係ある他のことを思い出したときに言う（③、④）。:Sử dụng mẫu này khi muốn diễn đạt ý : “Nhắc tới … thì nghĩ tới gì đó trước tiên” ( như trong mẫu ví dụ 1 và 2). Ngoài ra, mẫu câu này còn được sử dụng để diễn tả ý : khi nghe nói đến 1 điều gì đó thì nhớ đến 1 điều khác có liên quan .( mẫu ví dụ 3 và 4).","普通体＋というと）＊名詞・な形は「だ」が付かないこともある","①春の花といえば、やっぱり桜ですよね。:Nhắc tới hoa vào mùa xuân, thì nhất định là phải nhắc đến hoa Anh Đào rồi nhỉ.<br>②子供の時から英語を勉強したというと、誰でも英語が上手だろうと思うよね:Tôi nghĩ rằng hễ cứ học tiếng Anh từ nhỏ thì chắc có lẽ là ai cũng giỏi tiếng Anh thôi.<br>③「東京は物価が高いですね」。「高いといえば、うちのマンションの家賃がまた上がるのよ」。:“Vật giá ở Tokyo cao ghê nhỉ”.  “Nhắc tới vụ vật giá cao mới nhớ, tiền thuê nhà lại tăng nữa rồi”.<br>④「ラーメン食べに行かない」。「そうね。ラーメンといえば、駅前のラーメン屋さん閉店したね」。:“Đi ăn mì không?” . “Ừ, Nhắc đến mì mới nhớ, cái quán mì trước nhà ga dẹp tiệm mất rồi”.<br>","N2","4",",BSEGrammar,lesson16,",""
"～というものだ","「～は・・・というものだ」の形で「～は、・・・だとしか考えられない」と、話し手の主張や感想を言う時に使う。:Mẫu「～は・・・というものだ」được sử dụng khi diễn đạt cảm tưởng và chủ trương của người nói : “nói tới...chỉ có thể  là...”.","（普通体＋というものだ）＊名詞・な形は「だ」が付かないこともある","①１６歳で結婚するなんて、早すぎるというものだ。:Kết hôn khi mới 16 tuổi thì đúng là quá sớm.<br>②自分の希望だけ言って、他の人の意見を聞かないのは、わがままというものだ。:Chỉ toàn nói những nguyện vọng của bản thân mà không nghe ý kiến của người khác thì thật đúng là ích kỉ.<br>③来週までに１万個製品を作れたと言われても、無理と言うものだ。:Có buộc phải làm cho ra 1 vạn sản phẩm đến trước tuần tới thì cũng không tài nào làm được đâu..<br>④モーツアルトのように７歳でもう作曲をしているなんて、天才を言うものだ。:Mới 7 tuổi mà đã sáng tác nhạc như Mozart thì đúng là thiên tài.<br>","N2","5",",BSEGrammar,lesson16,",""
"～にほかならない","「AはBにほかならない」の形で「AはまさにBだ」「AはB以外のものではない」という意味。断定的に言う時に使う。:Mẫu「AはBにほかならない」dùng khi muốn diễn đạt ý :  A chính xác là B, hoặc A không thể là gì khác ngoài B. Sử dụng mẫu này khi muốn nêu lên kết luận.","（普通体＋にほかならない）＊名詞・な形は「だ」が付かない「である」を使うこともある「から＋にほかならない」で使うことも多い","①１ヶ月もあったんだから、時間が足りないというのは、言い訳にほかならない。:Có đến 1 tháng mà nói không đủ thời gian thì đúng là chỉ là ngụy biện mà thôi !.<br>②このプロジェクト失敗したのは、ニーズ調査が不十分だったにほかならない。:Nguyên nhân dự án này thất bại chính là do khảo sát nhu cầu không đầy đủ.<br>③新ワクチンを開発できたのは、山田さんの努力があったからにほかならない。:Vacine mới được nghiên cứu thành công chính là nhờ nỗ lực của anh Yamada.<br>④フリーマーケットに大勢のお客さんが来たのは、いいお天気だったからにほかならない。:Chính vì thời tiết tốt nên có rất nhiều khách đến tham quan chợ free-market.<br>","N2","6",",BSEGrammar,lesson16,",""
